5.686177046211270403e-01,5.850692310451564015e-01,5.253786872176454681e-01,-1.944816777190912227e-01,6.937427968923638444e-01
9.652321955687283017e-01,7.993479674828855019e-01,7.911823647294589090e-01,-1.440473573255890982e-01,4.571047366753940855e-01
4.454520187012409593e-01,6.698922312516976119e-01,6.613891244934502200e-01,1.983495673509287280e-02,7.744407071004493215e-01
8.499481129096394527e-01,1.912014276761247189e-01,1.775147928994082747e-01,1.093645726100593990e-01,3.173918843032773607e-01
7.433983878175995930e-01,5.682258480447213156e-01,4.844572787497876676e-01,2.730351397223878540e-01,6.164878161423396064e-01
9.827597870698220328e-01,6.142491845244126836e-01,6.220614828209765079e-01,1.780858191418687730e-01,3.369965666073991284e-01
7.183429717695375416e-01,9.204637935465314058e-01,8.543091655266757956e-01,3.809029947511132774e-01,8.002228826316699628e-01
9.713560867685853140e-01,5.930707694185868295e-01,5.786314525810324350e-01,-5.888970241835668196e-01,3.754072163464566847e-01
6.771405409393954633e-01,6.821876518653045007e-01,7.051282051282051766e-01,-4.068735566193456554e-01,7.085127500588392913e-01
9.897458473935650813e-01,7.862613748395195223e-01,7.524475524475524590e-01,4.487578494837964754e-02,3.351257636304965648e-01
6.841187943644184699e-01,6.444635400757346977e-01,6.574054285103654305e-01,-3.700068465699303810e-01,6.856039383288043965e-01
8.801437971395832394e-01,6.430123261256138756e-01,7.005799502899751063e-01,-1.648726559177081386e-01,5.524876116308953256e-01
8.101391245061679847e-01,8.488671138349672685e-01,8.257158292814694711e-01,3.244766237715261958e-01,7.054345285309099323e-01
9.067389567563748365e-01,8.968911042881212714e-02,1.642394822006472410e-01,-1.607459968023478292e-01,1.944767712038308061e-01
6.546274303964720875e-01,5.776287135610247425e-01,5.516826923076922906e-01,-1.098731021722498535e-01,6.608020813035900831e-01
8.722458443524269134e-01,4.529563230983214839e-02,3.083586981971435104e-01,-2.484896417323255446e-01,1.488375940720587653e-01
7.638329414715978594e-01,8.893279289364848239e-01,8.437978560490045910e-01,3.250272811188960054e-01,7.576177797199326047e-01
9.403197284547679669e-01,4.821611623275223191e-01,5.675462780622292369e-01,-2.025067835939477201e-01,4.050625899029174359e-01
7.424643568339666100e-01,3.716421715353155353e-01,5.147058823529411242e-01,-5.957557023127538764e-01,4.989566398518547885e-01
9.853292350060707250e-01,7.884826494466941060e-01,7.620396600566572420e-01,1.849103467518870558e-01,3.668321532844957544e-01
8.167761208781770810e-01,4.656869269663698185e-01,5.167785234899329172e-01,5.479871941242562272e-01,5.183437839871792852e-01
9.730209559038963674e-01,8.706226193608974651e-01,8.411662315056570582e-01,-1.951400817271898847e-01,4.481821308635967060e-01
5.684938706940192432e-01,7.458456456054030070e-01,7.333396351261933788e-01,1.687555508850121511e-01,7.833248929429393881e-01
2.252670825521426723e-01,7.974845227108663670e-02,1.747572815533980639e-01,-3.974613361927622490e-01,2.787448327500688938e-01
6.500943601420295925e-01,5.921694803944171914e-01,5.288148573616695547e-01,1.271077927723188172e-01,6.707921026982937018e-01
9.282709156071641265e-01,3.133949240094588418e-01,4.610778443113772718e-01,-2.632260416410786008e-01,3.413986610496413943e-01
5.065737055129695410e-01,8.039221808084316967e-01,7.930679478380233682e-01,-2.066219081150160453e-01,8.325497098458273237e-01
5.815117004676210177e-01,1.776727474602554091e-01,4.230050707232452800e-01,-2.994070558462888932e-03,3.801888197943512626e-01
6.360737655377556310e-01,6.386798215623692432e-01,6.583333333333333259e-01,-1.444139970445139087e-01,7.020138150921149123e-01
9.127296882389098753e-01,5.257341412443589101e-01,5.678921568627450789e-01,5.953606021137789611e-02,4.634609228691908278e-01
8.219808909380847961e-01,5.644768771891143233e-01,5.710928319623971294e-01,-2.300766137810902334e-01,5.669903775317635120e-01
8.989249273044283006e-01,6.829323218554546049e-01,7.412199630314233456e-01,-3.447962880921858209e-01,5.469867398711030226e-01
4.981734725412305664e-01,8.896850871454257126e-01,9.056501267656645870e-01,8.924604788786803800e-02,8.783084985756649532e-01
9.733732856462486982e-01,1.347022292270019794e-01,1.805869074492099380e-01,-6.727654741293116469e-01,1.757191515031836238e-01
6.601736541095483135e-01,5.170254018803939200e-01,4.657060518731988563e-01,-1.427517881623581453e-01,6.231729321109295006e-01
9.610544561556080279e-01,4.359114970162824565e-01,4.432515337423312829e-01,-4.579772385626797865e-02,3.470851384610166290e-01
6.012566890347222914e-01,8.625668089871784128e-01,8.575557390586292517e-01,2.215967221119362618e-01,8.302042710290825633e-01
9.902286179925844367e-01,7.405853633190441210e-01,6.997506234413964910e-01,3.862444717946476591e-01,3.213677572892150169e-01
7.996325392900953677e-01,4.567883751116326163e-01,5.250000000000000222e-01,-4.398108184570465040e-01,5.237334100305705009e-01
9.833533141229597874e-01,7.741488886019501914e-01,7.546519641626464603e-01,-3.332552513060230703e-01,3.750543569761422558e-01
6.913362494769651478e-01,7.293722241359192893e-01,6.864578069732187870e-01,3.478278588704841190e-01,7.259446462776002473e-01
9.740126413898128055e-01,8.867022729826735672e-01,8.367042793272301271e-01,3.139637337088065083e-02,4.481433209107645310e-01
6.807664263716204367e-01,8.502242916563924613e-01,8.324033284385706777e-01,2.814455654777394678e-01,7.891703055191467975e-01
9.929883094779882180e-01,3.430950035151673072e-01,3.261296660117878332e-01,4.778600766828116075e-01,2.013905413632116337e-01
6.651076126629045238e-01,5.541936642661271506e-01,4.932726928178889358e-01,-2.529738119875279967e-02,6.433061061639934186e-01
8.995813807410565355e-01,3.111579415894672948e-02,3.409616868089483388e-01,-3.214126013177423524e-01,1.165758208981373251e-01
6.302570123844528638e-01,8.809093006569506112e-01,8.170905973135181855e-01,-2.949099311684669766e-01,8.269982745020272308e-01
8.481352111178762643e-01,2.588779655907474386e-01,4.586148648648648574e-01,3.838610675188267596e-01,3.703354202265652928e-01
7.525925919990499313e-01,7.357401558458424029e-01,8.249999999999999556e-01,-2.702530389819117196e-01,6.960423229373138287e-01
9.745707847887088437e-01,7.585515405806187994e-01,7.493036211699164451e-01,-4.925093540364931799e-02,4.122816101000671418e-01
4.138490738234990030e-01,7.515126000049734412e-01,8.079063519478026922e-01,-7.078903810642538097e-02,8.271252140310000334e-01
9.780906599342324981e-01,8.645238889378958902e-01,8.378143972246313576e-01,-1.466000103530028763e-02,4.242358554978317708e-01
7.201252586534389044e-01,9.056553045013422398e-01,8.162143978470508543e-01,2.394708761818191145e-01,7.927064869701696548e-01
9.894172995774647150e-01,2.891903030252688245e-01,2.439807383627608239e-01,-2.677203495403453551e-02,2.048436290405419580e-01
7.106708876312267664e-01,5.518891231618021642e-01,4.805970149253731560e-01,-2.280363006157108963e-01,6.231112140516334996e-01
9.794375941489886772e-01,5.902796628426599801e-01,5.178309721543722377e-01,6.140080268024867421e-02,3.450903742800177088e-01
6.287536059890281859e-01,8.474966627051304657e-01,7.710309930423782099e-01,-9.277899785886245532e-02,8.117988035331080710e-01
9.951335619104724195e-01,8.277057763616069153e-01,7.862464183381089322e-01,-2.206588877150579275e-01,2.855839441578879034e-01
6.554781136053159374e-01,6.059136744627641180e-01,7.021276595744680993e-01,-3.402127761575376441e-01,6.764573842876694387e-01
8.974257377739996988e-01,5.251221202778210140e-01,5.408844388819357141e-01,9.951630422225099526e-02,4.813167258686991135e-01
7.489803169165495378e-01,5.435119048561594113e-01,5.103003226607099041e-01,4.746938332732531518e-01,6.001056356471464737e-01
8.982932836505655994e-01,6.689162506269359376e-01,6.855718292302898087e-01,-6.506786587691339684e-03,5.421433181063353146e-01
8.575015556944949324e-01,9.615081766925700490e-01,9.310972833510395841e-01,-4.865806038417302970e-01,7.033335238637442588e-01
8.331552174385105092e-01,4.682153904617446238e-02,1.716842961757526487e-01,-1.889342294143230572e-01,1.609165859579084479e-01
7.707206333597835801e-01,5.939853102395032947e-01,4.745324616086361580e-01,4.080007172602390098e-01,6.152003978448304933e-01
9.824935794340415862e-01,5.981737456626931015e-01,5.385810460901087060e-01,-4.859996741414016053e-01,3.338227730944351435e-01
4.229791616252239761e-01,8.402649896118298267e-01,8.003663003663004094e-01,-2.897452971061817428e-02,8.725807820619042587e-01
8.475213909882064467e-01,3.144489154712867829e-01,4.746658377370220894e-01,-1.004625124576955381e-01,4.085306545160718450e-01
4.158784040120227510e-01,5.030008126629751386e-01,5.272727272727272263e-01,-1.812762103043649986e-01,6.763424534094767404e-01
8.917442951301621790e-01,5.144884543092014262e-01,5.871177015755328910e-01,4.097695654268742049e-01,4.825208929439541716e-01
5.130468125139003854e-01,5.433235905910877017e-01,5.041580041580041582e-01,-2.483769384167547334e-01,6.829111059100900771e-01
9.486236497729794159e-01,8.052157446513147354e-01,7.945859872611464869e-01,-5.850278520071937327e-02,5.047530287348649392e-01
6.370220546006535312e-01,8.619282457432717592e-01,7.913142059823842223e-01,-2.225968150994872830e-01,8.151156819816018917e-01
9.419457309375512954e-01,3.428204847290326068e-02,2.543396226415094441e-01,-4.110693821359178157e-01,1.072880112255272522e-01
6.023531685522248713e-01,5.862171498793020685e-01,5.336834480260774782e-01,1.331661142714303525e-01,6.840584346553785222e-01
9.314752649741729895e-01,3.134773700191615942e-01,4.481327800829875696e-01,1.916116064536959873e-01,3.377047942540055692e-01
6.829236537243829064e-01,9.085777402183780049e-01,8.576807228915662717e-01,-2.679373161944212933e-01,8.146819818108543831e-01
9.856158903535174876e-01,7.281888423358152673e-01,7.026754164563351335e-01,-4.003996905519314337e-02,3.508056393724114930e-01
5.634470033083961438e-01,6.628964415024427570e-01,7.333333333333332815e-01,1.734296878033988742e-01,7.400360533776637606e-01
8.586939505557198427e-01,4.512507981932441514e-01,5.325645953448644443e-01,2.455755465123598269e-01,4.808959855048185461e-01
6.510088626979496640e-01,7.119603902887148283e-01,6.860141357892481917e-01,4.078063137853869535e-01,7.351379906352694116e-01
9.471830912770757838e-01,7.432448336694157387e-01,7.628808864265927969e-01,-2.456737168356463719e-01,4.882147449452998167e-01
7.623166564843976145e-01,8.247005264568926242e-01,8.331260880378015266e-01,-4.221665052882526692e-01,7.305817333830374460e-01
9.328813279138730152e-01,1.259455006139689748e-01,2.179487179487179516e-01,4.083154460563697685e-01,2.129871808060143368e-01
6.586846877808265610e-01,7.021844817193106936e-01,5.713309413975738993e-01,2.511446832768296500e-01,7.268679429268474212e-01
9.824270732021539443e-01,5.470410028945815739e-01,5.102723363592929218e-01,-2.639606474813847581e-01,3.195363498488119069e-01
6.656641772245285305e-01,8.473839129991114216e-01,8.272273105745212574e-01,-2.330948740302462296e-01,7.952115821959375719e-01
6.273131135967745520e-01,1.884671264630869703e-01,4.227188081936685271e-01,-1.284324916517025697e-02,3.831083462399745843e-01
6.880015773097931664e-01,4.688515495494469665e-01,5.749999999999999556e-01,3.252389421052879204e-01,5.833094192890468932e-01
9.503464145762123838e-01,6.182168169256063717e-01,6.684088269454122599e-01,4.501506036548249545e-01,4.386175451140169601e-01
8.835612124129399447e-01,6.861229061046539845e-01,7.287778446718844449e-01,6.486358134475597170e-01,5.668528213206684985e-01
7.365178570127073332e-01,5.587169013669460726e-01,6.365464539482504902e-01,-6.868028734377353006e-02,6.147570454918390714e-01
6.068224068024375972e-01,7.502567008727746289e-01,7.443154562026288446e-01,-2.467371761734603319e-01,7.722254337020505455e-01
9.408255649007765120e-01,7.265576390793754280e-02,2.300751879699248215e-01,1.082385239164454227e-01,1.569152643815973081e-01
6.808470111765573263e-01,5.029165770433805527e-01,4.727782225780624570e-01,8.738471758136452661e-02,6.069176269043702332e-01
9.745973978269568683e-01,5.180281934429770141e-01,4.699264387710947455e-01,3.627894636402196893e-01,3.406166632001650374e-01
7.557620628148500330e-01,8.640017190377082823e-01,8.192252510760401618e-01,2.739279649322219901e-01,7.521890369022634637e-01
9.516610453829797978e-01,5.093079062622363207e-01,5.672023374726077316e-01,4.732978866563100073e-01,3.955174244127983574e-01
5.944012110579025565e-01,8.241644015476448093e-01,7.777777777777777901e-01,-2.360944839562859610e-01,8.141051315892570139e-01
8.815259582296700591e-01,5.031175949589303809e-01,5.858447488584475060e-01,-4.384615727652351747e-01,4.873804533933679406e-01
7.899828773837763718e-01,7.260559356292305422e-01,7.330061349693252071e-01,-8.188825882662198463e-02,6.672075242104628101e-01
9.721309958262255302e-01,8.848491621590695022e-01,8.397766323024055124e-01,1.661159454901174892e-01,4.554586183708517200e-01
4.684232073516743644e-01,8.009981848931519988e-01,8.325922632281014257e-01,1.080847005046201986e-01,8.412403181996330748e-01
9.156013959501535515e-01,5.159725881591790270e-02,2.636600173460537655e-01,-3.718452009690328963e-01,1.440367842907532836e-01
5.908639099777873716e-01,5.477876302467127312e-01,5.205714285714285738e-01,-3.260298111651964426e-02,6.647851591407845095e-01
9.791482573886229890e-01,5.843289914677196606e-01,5.445134575569358093e-01,1.673603712069324234e-02,3.445354294311380738e-01
4.684807335474712175e-01,9.147121122875284671e-01,8.759097525473071855e-01,-1.058607493708018099e-01,8.989572328804634749e-01
7.037298566938365862e-01,1.869567594878742134e-01,4.373371924746743966e-01,-1.123040424319163288e-01,3.644540169888170755e-01
8.002830757881221890e-01,5.093803461957362444e-01,5.862068965517240882e-01,1.879788065338149350e-01,5.526625150265395137e-01
9.822162456039712497e-01,7.707960166029889093e-01,7.352640545144804030e-01,-1.944678276744644108e-01,3.804200090413991098e-01
7.519080052857214369e-01,7.613229661624739686e-01,6.901468397531389520e-01,-3.544222920142523492e-01,7.084602327962464807e-01
8.129752566756363041e-01,5.960924870837799316e-01,6.531543995572772765e-01,-1.898894758787033066e-01,5.891549896853534030e-01
8.186612457120721054e-01,8.001209161671499759e-01,7.965086251420308017e-01,5.973926394380062455e-01,6.778575254716909804e-01
7.071452295380555864e-01,4.835541089928132273e-03,2.185514612452350569e-01,-3.773718155941859775e-01,5.847271129938386852e-02
6.918020128225434995e-01,6.049723855290454200e-01,5.116529221943348915e-01,1.826061807625930511e-01,6.609408726670603640e-01
8.159070923825252342e-01,1.836472393553351123e-01,3.857576780290246643e-01,1.287616305493588797e-01,3.258553626508100542e-01
6.789382012706657310e-01,8.041945151147272819e-01,7.503869969040247723e-01,3.412962097354526048e-01,7.683982899742134443e-01
6.291331830076914988e-01,2.010873002788375052e-01,4.178990311065782781e-01,-8.892270320249578974e-02,3.953538418369804130e-01
4.618266331540413772e-01,6.362664564457051197e-01,7.580645161290322509e-01,1.517079414193088227e-01,7.512319183669309286e-01
9.567671359990653768e-01,6.662081926647979158e-01,6.813455657492354378e-01,-3.088573624123288619e-01,4.401931425110446883e-01
5.073670796698569463e-01,7.464880224319022650e-01,7.387453874538745247e-01,2.348740073699151151e-02,8.020418609848360969e-01
9.061510558998850939e-01,6.992595170236982627e-01,7.370883570271729024e-01,-1.176433325160288895e-01,5.438333905886710840e-01
7.668131060006263544e-01,7.312823681322142555e-01,7.346579230693941476e-01,4.515085299737499058e-01,6.851193579720585847e-01
9.778347800407416468e-01,1.969277113399856560e-01,3.001631321370309968e-01,-3.021499751320829152e-01,2.030574512089192429e-01
6.342494949526410464e-01,5.100875080453570742e-01,4.438766198211352432e-01,1.799953623997133934e-01,6.279834051839742193e-01
9.096130417380592359e-01,2.938283773114980790e-01,4.216335540838851981e-01,2.235879839481303977e-01,3.493893431341855704e-01
6.203110161092564301e-01,8.328448087755975227e-01,7.916058394160584433e-01,1.525274158764526600e-01,8.082368305665480479e-01
9.616242903574484524e-01,5.333963895514666209e-01,5.091473938557128376e-01,6.451921280308999807e-01,3.825543092487424524e-01
8.193256204687970889e-01,5.496021127985805110e-01,5.970149253731342753e-01,1.699769651296867967e-01,5.613399461530881318e-01
8.926060218469513696e-01,5.115486257870273112e-01,5.658171615618423633e-01,-1.968123725579368488e-01,4.802346565367815456e-01
6.356405970824576812e-01,6.166970169929905099e-01,5.528556225611919173e-01,2.013217873237219679e-01,6.899861759479698486e-01
9.647493972409560969e-01,8.461677088603942742e-01,7.944656105875276264e-01,2.963834042753830667e-01,4.718963866114136430e-01
4.570269010070681648e-01,8.969795629354124777e-01,8.946379534614828932e-01,1.578994239874596459e-02,8.932082895398281153e-01
9.862861076905037327e-01,2.562469495788250451e-01,2.501895375284306500e-01,-5.137431780746476440e-01,2.056506028966634814e-01
6.613949028758934201e-01,4.956565504104797348e-01,4.635152879384730751e-01,-3.349519263344143127e-02,6.097222116640419465e-01
9.827531380668872441e-01,5.875698151624073606e-01,5.683975432719151621e-01,2.264774284208123101e-01,3.296282476062679101e-01
6.031814378121882481e-01,8.284068916440666674e-01,7.996993611424276782e-01,2.499935383105190145e-01,8.128595553790798345e-01
9.513478937599795238e-01,4.874353091503619839e-01,5.142163661581137246e-01,8.095990765097735992e-03,3.875409329632936717e-01
5.162097183856189098e-01,6.411192632766811172e-01,6.551724137931034253e-01,2.456616388561485287e-01,7.410090584129381819e-01
9.406993288686216204e-01,5.996836573010042581e-01,6.079659318637274934e-01,-5.226316040915626182e-01,4.510405341024749659e-01
8.323574161766214008e-01,7.429032812708713518e-01,7.417380660954712157e-01,-1.579731849807108207e-02,6.416744873477420175e-01
9.751141576629955843e-01,8.711874421754316478e-01,8.536906854130053013e-01,-1.925107642668196783e-01,4.394828580397890372e-01
5.070271206366296912e-01,7.135292169319942257e-01,7.137487636003956304e-01,1.980278351819341753e-01,7.842272055898603655e-01
9.829849650267584726e-01,2.117054350397476747e-01,2.247787610619469134e-01,-6.826879892752977241e-01,1.971987104894182552e-01
6.881961231469015949e-01,5.062774297395279399e-01,4.427507975895072501e-01,2.190763401600281934e-01,6.060666484336799664e-01
9.789265591058928795e-01,5.225507568457599117e-01,5.143918291550603206e-01,-4.557562191504019311e-01,3.266671948763003042e-01
7.224789121107361156e-01,8.831175339975740890e-01,8.064704167881083796e-01,4.065763899509650670e-01,7.813969820588382298e-01
9.907399441819575436e-01,7.577508673954244101e-01,6.867887184562098124e-01,-2.042788958179324876e-01,3.207526513022971315e-01
6.183376489316645408e-01,6.188673641773582146e-01,5.888888888888889062e-01,-1.602399498972570391e-01,6.974063625036480696e-01
9.706459191004764842e-01,7.209106486506711153e-01,6.819590824550526564e-01,4.407250951983928133e-01,4.163993007802645474e-01
5.610605072621346334e-01,5.948943754060089795e-01,6.195331365709686455e-01,-1.135558179167364123e-01,7.017396726666565998e-01
8.929258821748926600e-01,6.669564567403500899e-01,7.100745059928733616e-01,2.166147482749432307e-01,5.479655670509135934e-01
4.694887848263742947e-01,7.903917253264637344e-01,7.753206182176916039e-01,-1.360412595976913386e-01,8.353844823848355361e-01
9.380331614873095303e-01,4.841120531546577732e-02,3.285123966942148921e-01,1.726247733651783134e-01,1.295248457153193866e-01
6.442056868335082065e-01,5.727664345671199531e-01,4.908424908424908195e-01,-2.356456155216982984e-01,6.618774221367731414e-01
9.394653255770276656e-01,3.750663573341046497e-01,4.479745830023828534e-01,-4.279014479942216259e-02,3.584888173738657313e-01
5.919489038150342886e-01,8.506160464079833838e-01,8.405498281786941694e-01,1.774518763992099235e-01,8.279949802589072760e-01
9.577480268126320473e-01,5.545602103734336152e-01,5.829268292682926456e-01,2.354986625663279542e-01,3.993698732908385618e-01
7.993657698759580876e-01,5.875151518707982801e-01,6.093750000000000000e-01,-4.181468869810868738e-01,5.941425512868286907e-01
9.273195446987432256e-01,5.607994410539081098e-01,5.827830765468329233e-01,1.834826296025468539e-01,4.581383287781479741e-01
8.996025502363854676e-01,8.708434447510067233e-01,7.955508474576271638e-01,5.194473210413612652e-01,6.166892810516969581e-01
9.246314993240498659e-01,7.189901769890164607e-01,7.465047829286239889e-01,-2.067866819983060767e-01,5.232941079281525631e-01
5.766892876693801018e-01,7.654220786422161193e-01,7.573578971017749240e-01,-1.481260616351676163e-01,7.907730076357677440e-01
8.372668160909911839e-01,1.084602465606004928e-02,2.162325863113264690e-01,-2.737536533588993959e-01,7.701004583060847009e-02
6.571511911061462818e-01,5.579417892740832219e-01,5.065586419753086433e-01,-3.516335700444703227e-02,6.485009849090050960e-01
9.667604873600651461e-01,4.779840014025587003e-01,5.507399577167019222e-01,-3.505271335622817674e-01,3.495893638045526886e-01
4.075469471734850524e-01,7.768741886864684032e-01,7.577264653641208048e-01,1.240723959641545221e-01,8.422762481453578420e-01
8.228788287955652869e-01,2.336791410472100206e-01,4.263055148853099330e-01,-3.751394733642587354e-01,3.643904973871621711e-01
4.933460190133218126e-01,4.587231066864759788e-01,5.742574257425742124e-01,-9.220429814552742742e-02,6.316744129634447313e-01
9.060438207327257132e-01,5.269179221197244356e-01,5.958453852221929914e-01,1.090480836940841969e-01,4.722109378923183276e-01
4.793738570217315753e-01,8.598512539034578461e-01,7.526637950578100034e-01,-1.201494214378605041e-01,8.686856401454925436e-01
9.302498342296521283e-01,7.134696088463536867e-01,7.450873362445414871e-01,-2.330614624599024465e-01,5.116552459223436822e-01
4.799813778761463090e-01,8.208953408994097423e-01,8.328408611228366176e-01,-9.668025492803362930e-02,8.486188652826472945e-01
9.820605342184458575e-01,8.783667031323079107e-04,1.581412103746397679e-01,-2.952661685072979769e-01,1.286973300712936780e-02
6.547518021813196754e-01,6.397352892842281813e-01,5.821578345406023258e-01,-2.811381892987069309e-01,6.953704396512413455e-01
9.784511592818896375e-01,5.668943033520629227e-01,5.368314833501514061e-01,-4.507384181652950850e-01,3.421277943588293402e-01
6.375559272383655163e-01,7.732566815369051882e-01,7.956124314442413192e-01,2.705244996123600809e-01,7.718290606811359922e-01
7.514080160566027899e-01,2.076807313506065789e-01,3.955258302583025687e-01,-2.228279606936889312e-01,3.701832087838375362e-01
5.189212756519731018e-01,7.360394452290095479e-01,7.830188679245283501e-01,-1.500918993834037540e-01,7.932103980762419404e-01
9.839427774780629132e-01,8.178469363988389862e-01,7.698355968548963313e-01,2.500635661344233762e-01,3.820638146365876175e-01
9.039229888764783727e-01,6.581177189692076768e-01,6.788679245283019137e-01,4.434936292492861476e-01,5.305410680513842347e-01
9.699967830057238949e-01,8.634970118256009020e-01,8.281381634372367850e-01,-4.341352845666134747e-02,4.581827710649120089e-01
6.461063157987764205e-01,9.376945833463942170e-01,9.047717842323651505e-01,2.581900794328255144e-01,8.459863913095900800e-01
9.781155984134669579e-01,1.675328287452932108e-01,2.497932175351530171e-01,5.362399814118532504e-01,1.867009580637355726e-01
6.956607497794239370e-01,5.139692345049413635e-01,4.850239616613418736e-01,-1.032863712862418654e-01,6.076350192665632699e-01
9.035032792922204070e-01,2.764660362814986838e-01,4.641127256715103511e-01,-1.714017038604788434e-01,3.442210611177465296e-01
6.317172434200889475e-01,9.039190371363905463e-01,8.346107301331181505e-01,2.487697712331071176e-01,8.370884286220762194e-01
9.572651934943076091e-01,5.509168218521736105e-01,5.393382352941176183e-01,-4.481223759096217840e-01,3.991635445233300827e-01
7.404994917475034022e-01,6.571847712961942367e-01,7.473684210526315708e-01,-4.139921561937868755e-01,6.645792449213040465e-01
9.410688572753923564e-01,6.089245168846227907e-01,6.428775335426777371e-01,3.573464652847591072e-01,4.538143047099479910e-01
6.403918227145944941e-01,7.644842190498346568e-01,6.726653696498055002e-01,-2.587968783230179537e-01,7.662642270575192871e-01
9.380860135439644809e-01,7.438234260431043632e-01,7.328933657519972611e-01,-6.794238522285349358e-02,5.076044021169776599e-01
7.667562380571719682e-01,8.746250768106809126e-01,8.819245199735157303e-01,2.384424823807678728e-01,7.493032740651052181e-01
9.902621303944483255e-01,2.877471223622389274e-01,2.516666666666666496e-01,-3.051461004862688342e-01,2.001469853960828882e-01
6.661713713466769216e-01,5.619093319120496144e-01,4.805546161650321446e-01,-2.472529241182414295e-01,6.473571274163937295e-01
8.757103031481173749e-01,2.467375180202079354e-01,4.220779220779220520e-01,-3.909176968666431828e-01,3.451579008445873065e-01
6.581628605620370998e-01,9.363789215885276462e-01,8.718439173680183618e-01,-4.483599153485676864e-03,8.396289834919089534e-01
9.632749357388808997e-01,5.465844870981553250e-01,5.290739411342426646e-01,-5.708594934682102995e-01,3.831021351366934447e-01
7.250135980675027625e-01,8.047731937792887980e-01,9.139784946236558794e-01,-3.123880612082476915e-01,7.444965445092633916e-01
9.614245593360443154e-01,7.050136504795462278e-01,6.864014801110083219e-01,3.147320615421951295e-01,4.403716872172678265e-01
7.418008247450385007e-01,8.078460859097899016e-01,7.865168539325843033e-01,8.310736658555771539e-02,7.360420872147669380e-01
9.632472981134638790e-01,7.955511884838536441e-01,7.694364851957975482e-01,1.251515059734966406e-01,4.622747096756336105e-01
5.793517393693078388e-01,8.396151936441301755e-01,8.366583541147132319e-01,-9.719505066150810335e-02,8.272554454444956962e-01
8.460629110436252986e-01,1.536952363789836629e-01,1.990314769975786990e-01,-3.707451072575221884e-01,2.862382349739936993e-01
